serial,serialLabel,countryLabel,composerLabel,rarsRatingLabel,derivativeWorkLabel
http://www.wikidata.org/entity/Q1077121,Chris Colorado,Франция,,,
http://www.wikidata.org/entity/Q569934,Человек-паук,США,David Ari Leon,,
http://www.wikidata.org/entity/Q586496,Аргай,США,Didier Julia,,
http://www.wikidata.org/entity/Q729036,Виджит спешит на помощь,США,Dale Schacker,,Widget
http://www.wikidata.org/entity/Q696870,Хи-Мен и властелины вселенной,США,Хаим Сабан,12+,Хи-Мэн и властелины вселенной
http://www.wikidata.org/entity/Q1071364,The Magilla Gorilla Show,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q469470,The Wacky World of Tex Avery,США,,,
http://www.wikidata.org/entity/Q469470,The Wacky World of Tex Avery,Франция,,,
http://www.wikidata.org/entity/Q387943,Приключения мультяшек,США,"Дэвис, Дон",,Мультяшки: Луниверситет
http://www.wikidata.org/entity/Q471112,The Adventures of Raggedy Ann and Andy,США,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Thomas & Friends: Misty Island Rescue
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Thomas & Friends: Hero of the Rails
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Thomas & Friends: The Great Discovery
http://www.wikidata.org/entity/Q384738,Обан: Звёздные гонки,Франция,Таку Ивасаки,,
http://www.wikidata.org/entity/Q474228,Школа вампиров,Германия,,,
http://www.wikidata.org/entity/Q367313,Удивительные злоключения Флэпджека,США,,,
http://www.wikidata.org/entity/Q367708,Непобедимая команда суперобезьянок,США,,,
http://www.wikidata.org/entity/Q387943,Приключения мультяшек,США,"Дэвис, Дон",,Приключения мультяшек: Как я провёл каникулы
http://www.wikidata.org/entity/Q368262,Arthur! and the Square Knights of the Round Table,Австралия,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Thomas & Friends: Building the New Line
http://www.wikidata.org/entity/Q369286,Люди Икс: Эволюция,США,,,
http://www.wikidata.org/entity/Q484050,Tank Knights Fortress,Япония,,,
http://www.wikidata.org/entity/Q392396,Закусочная Боба,США,,18+,
http://www.wikidata.org/entity/Q369983,Gravedale High,США,,,
http://www.wikidata.org/entity/Q430369,The Critic,США,Ханс Циммер,,
http://www.wikidata.org/entity/Q487701,Tickety Toc,Великобритания,,,
http://www.wikidata.org/entity/Q501338,Черепашки Мутанты Ниндзя,США,,,Lego Teenage Mutant Ninja Turtles
http://www.wikidata.org/entity/Q477959,Барашек Шон,Великобритания,Марк Томас,6+,Shaun the Sheep: The Beast of Mossy Bottom
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Thomas & Friends: Calling All Engines!
http://www.wikidata.org/entity/Q371746,The New Scooby and Scrappy-Doo Show,США,,,
http://www.wikidata.org/entity/Q371714,Детки из класса 402,Франция,,,
http://www.wikidata.org/entity/Q467722,The Puppy's Further Adventures,Великобритания,Дин Эллиот,,
http://www.wikidata.org/entity/Q470224,A nagy ho-ho-horgász,Венгрия,Жолт Петхо,,
http://www.wikidata.org/entity/Q477959,Барашек Шон,Великобритания,Марк Томас,6+,Барашек Шон: Фермерский бедлам
http://www.wikidata.org/entity/Q326320,Анимагия,Республика Корея,,,
http://www.wikidata.org/entity/Q470224,A nagy ho-ho-horgász,Венгрия,100 Folk Celsius,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Thomas & Friends: Calling All Engines!
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Томас и волшебная железная дорога
http://www.wikidata.org/entity/Q371714,Детки из класса 402,Канада,,,
http://www.wikidata.org/entity/Q482924,Spheres,Республика Корея,,,
http://www.wikidata.org/entity/Q386100,Hokey Wolf,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q347947,Железный человек: Приключения в броне,США,Гай Мишельмор,,
http://www.wikidata.org/entity/Q460707,Новые приключения Человека-паука,США,Лолита Ритманис,,
http://www.wikidata.org/entity/Q477959,Барашек Шон,Великобритания,Марк Томас,6+,Барашек Шон: Фермагеддон
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Томас и волшебная железная дорога
http://www.wikidata.org/entity/Q374037,Макс и Руби,Канада,,,
http://www.wikidata.org/entity/Q371440,Бэтмен: Отважный и смелый,США,Кристофер Картер,,Batman: The Brave and the Bold — The Videogame
http://www.wikidata.org/entity/Q383914,Чёрный Плащ,США,,6+,
http://www.wikidata.org/entity/Q501338,Черепашки Мутанты Ниндзя,США,,,Teenage Mutant Ninja Turtles: New Animated Adventures
http://www.wikidata.org/entity/Q491466,Tai Chi Chasers,Республика Корея,Alex Bang,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Thomas & Friends: Misty Island Rescue
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Thomas & Friends: Hero of the Rails
http://www.wikidata.org/entity/Q344081,Переменка,США,,,Recess: School's Out
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Thomas & Friends: The Great Discovery
http://www.wikidata.org/entity/Q461288,Скуби-Ду Шоу,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q494748,Клуб Микки Мауса,США,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Mike O'Donnell,,Thomas & Friends: Building the New Line
http://www.wikidata.org/entity/Q376045,На замену,США,,,
http://www.wikidata.org/entity/Q378173,Lilly the Witch,США,,,
http://www.wikidata.org/entity/Q347947,Железный человек: Приключения в броне,Франция,Гай Мишельмор,,
http://www.wikidata.org/entity/Q378733,Всё о Микки Маусе,США,,,
http://www.wikidata.org/entity/Q378173,Lilly the Witch,Германия,,,
http://www.wikidata.org/entity/Q471531,Экстремальные охотники за привидениями,США,,12+,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Thomas & Friends: Misty Island Rescue
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Thomas & Friends: Hero of the Rails
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Thomas & Friends: The Great Discovery
http://www.wikidata.org/entity/Q378173,Lilly the Witch,Великобритания,,,
http://www.wikidata.org/entity/Q483447,Страж Олимпа,Республика Корея,,,
http://www.wikidata.org/entity/Q484050,Tank Knights Fortress,Республика Корея,,,
http://www.wikidata.org/entity/Q483913,Пингвинёнок Пороро,Республика Корея,,,
http://www.wikidata.org/entity/Q478667,The Trap Door,Великобритания,,,
http://www.wikidata.org/entity/Q331031,Даша-путешественница,США,,,Дора и Затерянный город
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Oliver Davis,,Thomas & Friends: Building the New Line
http://www.wikidata.org/entity/Q487701,Tickety Toc,Республика Корея,,,
http://www.wikidata.org/entity/Q489500,Mix Master,Республика Корея,,,
http://www.wikidata.org/entity/Q492339,Робомашина Поли,Республика Корея,,,
http://www.wikidata.org/entity/Q494517,Jang Geum's Dream,Республика Корея,,,
http://www.wikidata.org/entity/Q494740,Марти — железный мальчик,Республика Корея,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: Calling All Engines!
http://www.wikidata.org/entity/Q371440,Бэтмен: Отважный и смелый,США,Кристофер Картер,,Скуби-Ду и Бэтмен: Отважный и смелый
http://www.wikidata.org/entity/Q457409,Джетсоны,США,,,Hanna-Barbera's 50th: A Yabba Dabba Doo Celebration
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Томас и волшебная железная дорога
http://www.wikidata.org/entity/Q467722,The Puppy's Further Adventures,США,Дин Эллиот,,
http://www.wikidata.org/entity/Q401601,Великий Человек-паук,США,Кевин Мантей,,
http://www.wikidata.org/entity/Q326564,"Rupert Bear, Follow the Magic...",Великобритания,Пол Маккартни,,
http://www.wikidata.org/entity/Q496350,Оазис Оскара,Франция,,0+,
http://www.wikidata.org/entity/Q477516,Обитатели холмов,Канада,Mike Batt,,
http://www.wikidata.org/entity/Q431292,Kangoo Juniors,Франция,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Thomas & Friends: Calling All Engines!
http://www.wikidata.org/entity/Q467808,A kockásfülű nyúl,Венгрия,Árpád Balázs,,
http://www.wikidata.org/entity/Q457409,Джетсоны,США,,,The Jetsons Meet the Flintstones
http://www.wikidata.org/entity/Q440727,Близнецы Крамп,США,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: Misty Island Rescue
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: Hero of the Rails
http://www.wikidata.org/entity/Q440727,Близнецы Крамп,Великобритания,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: The Great Discovery
http://www.wikidata.org/entity/Q384738,Обан: Звёздные гонки,Япония,Таку Ивасаки,,
http://www.wikidata.org/entity/Q406641,What a Cartoon!,США,различные исполнители,,
http://www.wikidata.org/entity/Q491466,Tai Chi Chasers,Япония,Alex Bang,,
http://www.wikidata.org/entity/Q387943,Приключения мультяшек,США,Брюс Бротон,,Мультяшки: Луниверситет
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: Building the New Line
http://www.wikidata.org/entity/Q326320,Анимагия,Канада,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Ed Welch,,Томас и волшебная железная дорога
http://www.wikidata.org/entity/Q387943,Приключения мультяшек,США,Брюс Бротон,,Приключения мультяшек: Как я провёл каникулы
http://www.wikidata.org/entity/Q477516,Обитатели холмов,Великобритания,Mike Batt,,
http://www.wikidata.org/entity/Q463974,Команда спасателей Капитана Планеты,США,,,
http://www.wikidata.org/entity/Q501663,Томас и друзья,Великобритания,Junior Campbell,,Thomas & Friends: Blue Mountain Mystery
